Date,A1AP34.SA,A1CR34.SA,A1DI34.SA,A1DM34.SA,A1EE34.SA,A1EG34.SA,A1EN34.SA,A1EP34.SA,A1ES34.SA,A1FL34.SA,A1GI34.SA,A1GN34.SA,A1IV34.SA,A1JG34.SA,A1KA34.SA,A1LB34.SA,A1LG34.SA,A1LK34.SA,A1LL34.SA,A1LN34.SA,A1MD34.SA,A1ME34.SA,A1MP34.SA,A1MT34.SA,A1NE34.SA,A1NS34.SA,A1ON34.SA,A1OS34.SA,A1PA34.SA,A1PD34.SA,A1PH34.SA,A1RE34.SA,A1RG34.SA,A1SN34.SA,A1SU34.SA,A1TH34.SA,A1TM34.SA,A1TT34.SA,A1UT34.SA,A1VB34.SA,A1VY34.SA,A1WK34.SA,A1ZN34.SA,AALL34.SA,AAPL34.SA,ABBV34.SA,ABTT34.SA,ABUD34.SA,ACNB34.SA,ADBE34.SA,ADPR34.SA,AIGB34.SA,AIRB34.SA,AMGN34.SA,AMZO34.SA,APTV34.SA,ARMT34.SA,ARNC34.SA,ASML34.SA,ATTB34.SA,AVGO34.SA,AWII34.SA,AXPB34.SA,AZOI34.SA,B1AM34.SA,B1AX34.SA,B1BT34.SA,B1CS34.SA,B1DX34.SA,B1FC34.SA,B1IL34.SA,B1KR34.SA,B1LL34.SA,B1MR34.SA,B1NT34.SA,B1PP34.SA,B1RF34.SA,B1SA34.SA,B1SX34.SA,B1TI34.SA,B1WA34.SA,B2HI34.SA,B2MB34.SA,BABA34.SA,BBYY34.SA,BCSA34.SA,BERK34.SA,BIDU34.SA,BIIB34.SA,BILB34.SA,BKNG34.SA,BLAK34.SA,BMYB34.SA,BOAC34.SA,BOEI34.SA,BONY34.SA,BOXP34.SA,C1AB34.SA,C1AG34.SA,C1AH34.SA,C1BL34.SA,C1BO34.SA,C1BR34.SA,C1BS34.SA,C1CI34.SA,C1CL34.SA,C1DN34.SA,C1DW34.SA,C1FG34.SA,C1FI34.SA,C1GP34.SA,C1HK34.SA,C1HR34.SA,C1HT34.SA,C1IC34.SA,C1MA34.SA,C1MG34.SA,C1MI34.SA,C1MS34.SA,C1NC34.SA,C1NP34.SA,C1NS34.SA,C1OG34.SA,C1OO34.SA,C1PB34.SA,C1PR34.SA,C1RR34.SA,C1TA34.SA,C1TV34.SA,C2PT34.SA,CAON34.SA,CAPH34.SA,CATP34.SA,CHCM34.SA,CHDC34.SA,CHME34.SA,CHVX34.SA,CINF34.SA,CLXC34.SA,CMCS34.SA,CNIC34.SA,COCA34.SA,COLG34.SA,COPH34.SA,COTY34.SA,COWC34.SA,CPRL34.SA,CRDA34.SA,CRIN34.SA,CRIP34.SA,CSCO34.SA,CSXC34.SA,CTGP34.SA,CTSH34.SA,CVSH34.SA,D1DG34.SA,D1EL34.SA,D1EX34.SA,D1FS34.SA,D1HI34.SA,D1LR34.SA,D1OC34.SA,D1OM34.SA,D1OV34.SA,D1OW34.SA,D1RI34.SA,D1TE34.SA,D1VN34.SA,D1XC34.SA,D2AS34.SA,D2PZ34.SA,DBAG34.SA,DCVY34.SA,DDNB34.SA,DEAI34.SA,DEEC34.SA,DEOP34.SA,DGCO34.SA,DHER34.SA,DISB34.SA,DLTR34.SA,DUKB34.SA,DVAI34.SA,E1CL34.SA,E1CO34.SA,E1DI34.SA,E1DU34.SA,E1IX34.SA,E1MN34.SA,E1MR34.SA,E1OG34.SA,E1QN34.SA,E1QR34.SA,E1RI34.SA,E1SE34.SA,E1SS34.SA,E1TN34.SA,E1TR34.SA,E1VE34.SA,E1VR34.SA,E1WL34.SA,E1XP34.SA,E1XR34.SA,E2EF34.SA,E2ST34.SA,E2TS34.SA,EAIN34.SA,EBAY34.SA,ELCI34.SA,EQIX34.SA,EXGR34.SA,EXXO34.SA,F1AN34.SA,F1BH34.SA,F1EC34.SA,F1FI34.SA,F1IS34.SA,F1LI34.SA,F1LS34.SA,F1MC34.SA,F1NI34.SA,F1RA34.SA,F1SL34.SA,F1TN34.SA,F1TV34.SA,F2NV34.SA,F2VR34.SA,FASL34.SA,FCXO34.SA,FDMO34.SA,FDXB34.SA,FFTD34.SA,FMSC34.SA,FMXB34.SA,FOXC34.SA,FSLR34.SA,G1AR34.SA,G1DS34.SA,G1FI34.SA,G1LL34.SA,G1LP34.SA,G1LW34.SA,G1MI34.SA,G1PC34.SA,G1PI34.SA,G1RM34.SA,G1SK34.SA,G1WW34.SA,G2DD34.SA,GDBR34.SA,GEOO34.SA,GILD34.SA,GMCO34.SA,GOGL34.SA,GOGL35.SA,GPRK34.SA,GPRO34.SA,GPSI34.SA,GSGI34.SA,H1AS34.SA,H1BA34.SA,H1BI34.SA,H1CA34.SA,H1DB34.SA,H1EI34.SA,H1ES34.SA,H1FC34.SA,H1IG34.SA,H1II34.SA,H1LT34.SA,H1OG34.SA,H1OL34.SA,H1PE34.SA,H1RB34.SA,H1RL34.SA,H1SB34.SA,H1SI34.SA,H1ST34.SA,H1TH34.SA,H1UM34.SA,H2UB34.SA,HALI34.SA,HOME34.SA,HONB34.SA,HOND34.SA,HPQB34.SA,HSHY34.SA,I1AC34.SA,I1BN34.SA,I1CE34.SA,I1DX34.SA,I1EX34.SA,I1FF34.SA,I1FO34.SA,I1HG34.SA,I1LM34.SA,I1NC34.SA,I1PC34.SA,I1PG34.SA,I1PH34.SA,I1QV34.SA,I1QY34.SA,I1RM34.SA,I1RP34.SA,I1SR34.SA,I1TW34.SA,I1VZ34.SA,I1XC34.SA,IBMB34.SA,INTU34.SA,ITLC34.SA,J1BH34.SA,J1CI34.SA,J1EF34.SA,J1EG34.SA,J1KH34.SA,J1NP34.SA,J1WN34.SA,JDCO34.SA,JNJB34.SA,JPMC34.SA,K1BF34.SA,K1EL34.SA,K1EY34.SA,K1IM34.SA,K1LA34.SA,K1MX34.SA,K1RC34.SA,K1SG34.SA,K1SS34.SA,K1TC34.SA,KHCB34.SA,KMBB34.SA,KMIC34.SA,KMPR34.SA,L1CA34.SA,L1DO34.SA,L1EG34.SA,L1EN34.SA,L1HX34.SA,L1KQ34.SA,L1MN34.SA,L1NC34.SA,L1OE34.SA,L1RC34.SA,L1UL34.SA,L1VS34.SA,L1WH34.SA,L1YB34.SA,L1YG34.SA,L1YV34.SA,LBRD34.SA,LILY34.SA,LMTB34.SA,LOWC34.SA,M1AA34.SA,M1AS34.SA,M1BT34.SA,M1CB34.SA,M1CH34.SA,M1CK34.SA,M1DB34.SA,M1GM34.SA,M1HK34.SA,M1KC34.SA,M1KT34.SA,M1LC34.SA,M1LM34.SA,M1MC34.SA,M1NS34.SA,M1PC34.SA,M1RN34.SA,M1SC34.SA,M1SI34.SA,M1TB34.SA,M1TC34.SA,M1TD34.SA,M1TT34.SA,M1UF34.SA,MACY34.SA,MCDC34.SA,MCOR34.SA,MDLZ34.SA,MDTC34.SA,MELI34.SA,METB34.SA,MKLC34.SA,MMMC34.SA,MOOO34.SA,MOSC34.SA,MRCK34.SA,MSBR34.SA,MSCD34.SA,MSFT34.SA,MUTC34.SA,N1BI34.SA,N1CL34.SA,N1DA34.SA,N1EM34.SA,N1GG34.SA,N1IC34.SA,N1IS34.SA,N1OV34.SA,N1OW34.SA,N1RG34.SA,N1SC34.SA,N1TA34.SA,N1TR34.SA,N1UE34.SA,N1VO34.SA,N1VR34.SA,N1VS34.SA,N1WG34.SA,N1WL34.SA,N1WS34.SA,N1WS35.SA,N1XP34.SA,NETE34.SA,NEXT34.SA,NFLX34.SA,NIKE34.SA,NMRH34.SA,NOCG34.SA,NOKI34.SA,NVDC34.SA,O1DF34.SA,O1KE34.SA,O1KT34.SA,O1MC34.SA,O1TI34.SA,ORCL34.SA,ORLY34.SA,OXYP34.SA,P1AC34.SA,P1AY34.SA,P1DD34.SA,P1DT34.SA,P1EA34.SA,P1EG34.SA,P1FG34.SA,P1GR34.SA,P1HC34.SA,P1HM34.SA,P1KG34.SA,P1KX34.SA,P1LD34.SA,P1NR34.SA,P1NW34.SA,P1PG34.SA,P1PL34.SA,P1RG34.SA,P1SA34.SA,P1SX34.SA,P1UK34.SA,P1VH34.SA,P1YC34.SA,P2AT34.SA,P2CO34.SA,P2IN34.SA,P2LN34.SA,P2LT34.SA,PAGS34.SA,PEPB34.SA,PFIZ34.SA,PGCO34.SA,PHGN34.SA,PHMO34.SA,PNCS34.SA,PYPL34.SA,Q1RV34.SA,Q1UA34.SA,Q1UE34.SA,QCOM34.SA,R1CL34.SA,R1DY34.SA,R1EG34.SA,R1EL34.SA,R1FC34.SA,R1HI34.SA,R1IN34.SA,R1JF34.SA,R1KU34.SA,R1LC34.SA,R1MD34.SA,R1OK34.SA,R1OL34.SA,R1OP34.SA,R1SG34.SA,R1YA34.SA,R2BL34.SA,R2DF34.SA,R2HH34.SA,REGN34.SA,RIGG34.SA,RIOT34.SA,ROST34.SA,RYTT34.SA,S1BA34.SA,S1BS34.SA,S1EA34.SA,S1HW34.SA,S1IV34.SA,S1JM34.SA,S1KM34.SA,S1LG34.SA,S1MF34.SA,S1NA34.SA,S1NN34.SA,S1NP34.SA,S1OU34.SA,S1PO34.SA,S1RE34.SA,S1RP34.SA,S1SL34.SA,S1SN34.SA,S1TE34.SA,S1TT34.SA,S1TX34.SA,S1WK34.SA,S1YF34.SA,S1YK34.SA,S1YM34.SA,S1YY34.SA,SAPP34.SA,SBUB34.SA,SCHW34.SA,SIMN34.SA,SLBG34.SA,SNEC34.SA,SPGI34.SA,SRXM34.SA,SSFO34.SA,STMN34.SA,STZB34.SA,T1AL34.SA,T1AM34.SA,T1CH34.SA,T1DG34.SA,T1EC34.SA,T1EL34.SA,T1EV34.SA,T1FX34.SA,T1LK34.SA,T1MU34.SA,T1OW34.SA,T1RI34.SA,T1RO34.SA,T1SC34.SA,T1SO34.SA,T1SS34.SA,T1TW34.SA,T1WL34.SA,T1XT34.SA,TAKP34.SA,TEXA34.SA,TGTB34.SA,THGI34.SA,TJXC34.SA,TLNC34.SA,TMCO34.SA,TMOS34.SA,TPRY34.SA,TRVC34.SA,TSLA34.SA,TSMC34.SA,TSNF34.SA,TXSA34.SA,U1AI34.SA,U1AL34.SA,U1BE34.SA,U1DR34.SA,U1HS34.SA,U1LT34.SA,U1NM34.SA,U1RI34.SA,U2PW34.SA,UBSG34.SA,ULEV34.SA,UNHH34.SA,UPAC34.SA,UPSS34.SA,USBC34.SA,USSX34.SA,V1IP34.SA,V1MC34.SA,V1NO34.SA,V1OD34.SA,V1RS34.SA,V1TA34.SA,V2EE34.SA,V2ME34.SA,VERZ34.SA,VFCO34.SA,VISA34.SA,VLOE34.SA,VLYB34.SA,VRSN34.SA,VRTX34.SA,W1AB34.SA,W1BO34.SA,W1DA34.SA,W1DC34.SA,W1EC34.SA,W1EL34.SA,W1HR34.SA,W1IX34.SA,W1LT34.SA,W1MB34.SA,W1MC34.SA,W1MG34.SA,W1PP34.SA,W1RB34.SA,W1SO34.SA,W1YC34.SA,W1YN34.SA,W2ST34.SA,W2YF34.SA,WABC34.SA,WALM34.SA,WATC34.SA,WFCO34.SA,WGBA34.SA,WUNI34.SA,X1EL34.SA,X1YL34.SA,XPBR31.SA,XRAY34.SA,XRXB34.SA,YUMR34.SA,Z1BH34.SA,Z1BR34.SA,Z1IO34.SA,Z1OM34.SA,Z1TO34.SA,Z1TS34.SA,Z2LL34.SA
2023-12-04,16.713531494140625,40.0321159362793,406.9859313964844,357.41265869140625,185.63963317871094,26.343971252441406,244.7492218017578,186.9378662109375,83.33972930908203,395.95538330078125,273.4580993652344,259.8363952636719,34.098655700683594,568.298828125,46.099998474121094,24.2347354888916,273.0,177.47999572753906,35.66722106933594,39.880001068115234,73.4800033569336,32.03408432006836,431.8368835449219,72.88021850585938,66.1050033569336,351.7200012207031,399.60284423828125,346.7673645019531,211.29229736328125,343.0632629394531,110.11466217041016,142.5278778076172,96.0999984741211,32.34000015258789,194.465576171875,12.350358963012695,271.631103515625,28.21246337890625,272.42999267578125,210.01344299316406,444.0635986328125,158.44317626953125,52.507694244384766,65.5199966430664,46.43301010131836,43.238834381103516,42.55821990966797,50.94940185546875,1639.2593994140625,59.619998931884766,46.933956146240234,311.11944580078125,33.290000915527344,45.898189544677734,35.599998474121094,201.4199981689453,61.79908752441406,217.31622314453125,61.635379791259766,26.03022575378418,6.480156421661377,337.5650329589844,84.73027038574219,59.380001068115234,44.18911361694336,86.26692199707031,147.2187957763672,34.24569320678711,229.62481689453125,321.2581481933594,11.350000381469727,165.3722381591797,130.83099365234375,224.11000061035156,31.0,41.08386993408203,223.26834106445312,45.08747482299805,270.1300048828125,28.178627014160156,164.42929077148438,1.9199999570846558,14.199999809265137,12.630183219909668,353.07904052734375,19.552413940429688,88.02999877929688,40.279998779296875,183.0,42.458900451660156,88.08467102050781,55.16990661621094,226.17926025390625,37.63113021850586,1150.0,232.9281005859375,30.04099464416504,13.042123794555664,132.96009826660156,491.6796875,269.4881286621094,438.93011474609375,348.95001220703125,77.95299530029297,136.2713623046875,80.6500015258789,666.6500244140625,52.31989288330078,132.4967498779297,384.6341552734375,4.159999847412109,337.6600036621094,22.508689880371094,41.61149978637695,318.0317077636719,117.11913299560547,10.967000007629395,274.39263916015625,131.5067901611328,363.7099914550781,148.00120544433594,346.120361328125,124.30304718017578,41.4375,188.40499877929688,124.62999725341797,64.99938201904297,135.85641479492188,55.585289001464844,29.432344436645508,280.8140563964844,241.25,76.70992279052734,32.869998931884766,436.32073974609375,255.37718200683594,67.56413269042969,240.4454803466797,163.93603515625,41.52836608886719,24.006803512573242,47.14204788208008,54.25577926635742,46.62545394897461,28.920000076293945,72.45481872558594,91.73448944091797,263.0,163.3196258544922,165.76463317871094,46.16108703613281,82.33645629882812,37.97803497314453,342.04669189453125,33.08394241333008,57.400001525878906,337.63372802734375,11.569999694824219,211.00936889648438,638.5962524414062,166.56129455566406,11.289999961853027,109.01604461669922,328.6409606933594,62.021697998046875,186.98370361328125,124.01568603515625,211.6092071533203,101.5,30.6299991607666,38.73995590209961,59.40846252441406,55.97999954223633,346.84271240234375,188.23512268066406,59.84967803955078,37.30533981323242,27.066165924072266,39.05036544799805,30.131765365600586,284.20001220703125,448.5621643066406,481.6700134277344,227.26431274414062,27.363056182861328,218.18687438964844,26.7512264251709,167.45298767089844,188.56845092773438,432.40069580078125,297.71112060546875,70.718994140625,130.305419921875,12.559978485107422,141.65370178222656,103.78826141357422,79.16522216796875,243.52777099609375,488.7273864746094,117.05660247802734,85.44000244140625,284.57806396484375,165.6404266357422,2.9600000381469727,45.20000076293945,27.1299991607666,338.93597412109375,99.92237091064453,28.474727630615234,49.868770599365234,330.7469177246094,61.70444869995117,373.3838806152344,328.09832763671875,168.03628540039062,188.47999572753906,306.6000061035156,305.6000061035156,193.09359741210938,130.74813842773438,18.188573837280273,112.51995086669922,8.8100004196167,129.35000610351562,171.4430389404297,3.1335108280181885,6.71999979019165,289.46197509765625,61.203224182128906,51.07320022583008,1292.0589599609375,128.17098999023438,94.94773864746094,578.7291870117188,142.02755737304688,395.4599914550781,540.2000122070312,4.989999771118164,35.47571563720703,28.689453125,9.539999961853027,134.4337921142578,300.50701904296875,382.53106689453125,132.41493225097656,299.9262390136719,33.51875305175781,97.95040893554688,42.0099983215332,1218.39013671875,247.3672637939453,176.59803771972656,40.414737701416016,52.96009063720703,53.58262634277344,41.40251541137695,17.280000686645508,100.3935775756836,56.53790283203125,117.68144226074219,54.62921142578125,19.299999237060547,63.07279586791992,59.7400016784668,78.63323211669922,311.3098449707031,253.95172119140625,374.5295715332031,14.98023509979248,35.27019119262695,149.62977600097656,354.2099914550781,73.6701889038086,227.83021545410156,145.8573760986328,42.08806610107422,189.42999267578125,85.02713775634766,40.82386016845703,53.27140808105469,50.040000915527344,179.25103759765625,56.3212890625,938.71728515625,145.22415161132812,140.0206298828125,179.4871063232422,-45.64004898071289,114.70999908447266,267.9078063964844,470.1499938964844,47.42768096923828,181.38113403320312,41.806941986083984,60.56196594238281,30.463106155395508,160.02000427246094,175.7592315673828,242.5,147.23275756835938,261.29998779296875,11.140000343322754,300.48785400390625,558.5432739257812,77.30999755859375,286.4658508300781,65.6476821899414,10.305214881896973,769.2322387695312,63.501522064208984,34.578147888183594,24.893667221069336,243.10670471191406,156.45811462402344,316.2463073730469,210.7804718017578,138.33319091796875,77.7198257446289,20.849645614624023,51.141883850097656,76.2798843383789,46.566402435302734,129.18829345703125,64.6593017578125,97.14012145996094,660.9624633789062,198.9600067138672,214.01840209960938,328.54998779296875,114.938232421875,56.01578903198242,43.179161071777344,574.3493041992188,80.35472869873047,103.8472900390625,272.1536865234375,54.35720443725586,109.30528259277344,571.5797119140625,242.21791076660156,240.04116821289062,7.760000228881836,108.38902282714844,301.4151916503906,78.73255157470703,545.9400024414062,44.55808639526367,243.4090576171875,206.9528045654297,10.39990234375,83.5,34.20000076293945,95.90141296386719,2193.83056640625,50.198822021484375,151.56109619140625,265.5993957519531,29.010000228881836,301.7835388183594,204.76979064941406,556.8015747070312,103.7699966430664,200.1999969482422,15.15999984741211,78.55054473876953,21.670421600341797,17.739999771118164,454.60809326171875,480.07855224609375,34.06999969482422,728.7022094726562,19.959999084472656,58.44474792480469,384.7064208984375,147.90773010253906,8.154146194458008,545.0,255.69700622558594,40.667930603027344,83.55574798583984,69.54907989501953,443.1067199707031,172.1354217529297,189.0518341064453,65.6500015258789,309.9632873535156,352.29998779296875,125.07073974609375,198.00291442871094,29.173561096191406,62.964996337890625,78.0273208618164,64.68344116210938,75.92938995361328,60.829345703125,28.770000457763672,86.30000305175781,136.9235076904297,197.70945739746094,52.28279113769531,33.09000015258789,125.32561492919922,98.17162322998047,67.97000122070312,233.48130798339844,276.9790954589844,344.2297668457031,192.77655029296875,68.58051300048828,61.07223129272461,613.0999755859375,47.28882598876953,23.479799270629883,40.321598052978516,105.36729431152344,48.693138122558594,434.74407958984375,50.46345901489258,71.33979034423828,44.95000076293945,56.43710708618164,19.074913024902344,450.35382080078125,15.289657592773438,4.6642913818359375,48.04355239868164,167.98236083984375,18.200000762939453,197.48211669921875,42.07073974609375,93.35161590576172,15.489999771118164,47.24543380737305,221.2197265625,281.73883056640625,70.5,233.37925720214844,81.30220794677734,293.9627685546875,329.1617126464844,397.5989685058594,524.5177612304688,445.21722412109375,359.1968688964844,113.03675079345703,48.08647537231445,314.4366149902344,175.8695526123047,343.48712158203125,117.45183563232422,145.0314483642578,258.6826171875,269.7994079589844,26.725303649902344,196.56040954589844,30.5926570892334,15.520000457763672,30.209999084472656,28.030000686645508,34.08000183105469,30.530000686645508,10.515084266662598,54.88337707519531,33.706878662109375,52.4843864440918,94.05123901367188,222.35899353027344,301.36297607421875,14.859999656677246,237.1199951171875,65.5163345336914,332.0939636230469,52.71579360961914,270.2882385253906,10.770000457763672,151.0052490234375,42.44581985473633,74.54131317138672,358.646484375,131.6741943359375,257.5670471191406,25.3799991607666,272.0266418457031,185.84715270996094,327.5798034667969,188.31045532226562,261.4207458496094,391.1960754394531,29.73597526550293,20.440000534057617,6.21999979019165,23.059999465942383,67.07955169677734,32.2400016784668,306.6549072265625,327.1944580078125,66.76829528808594,240.37127685546875,11.1899995803833,156.0294189453125,138.4669647216797,120.06999969482422,263.16162109375,26.031587600708008,99.06318664550781,46.30316925048828,311.9330749511719,23.773643493652344,655.260009765625,115.36825561523438,240.02000427246094,88.07978057861328,19.8799991607666,221.56658935546875,44.333351135253906,49.033538818359375,323.10137939453125,351.31707763671875,109.06768035888672,139.0176239013672,70.33639526367188,107.82599639892578,158.32823181152344,771.0325927734375,473.3451843261719,38.382747650146484,155.41664123535156,127.5097427368164,83.71595001220703,58.08095932006836,22.32599449157715,55.989078521728516,231.3949432373047,294.1418151855469,6.0,47.060001373291016,10.206438064575195,92.03289031982422,98.55294036865234,293.71795654296875,21.34000015258789,100.59806060791016,57.00264358520508,374.9142761230469,41.747093200683594,90.37000274658203,244.80780029296875,10.733599662780762,340.8298034667969,80.08487701416016,195.0,13.300000190734863,362.7096862792969,67.41565704345703,50.637840270996094,644.3599243164062,263.54388427734375,421.6386413574219,19.666519165039062,57.70032501220703,51.10782241821289,154.54885864257812,26.493682861328125,36.33000183105469,59.14957809448242,225.21475219726562,176.5965576171875,37.90999984741211,99.94999694824219,71.87999725341797,149.07498168945312,160.051513671875,104.68000030517578,203.3181915283203,85.69184112548828,14.029999732971191,131.4417266845703,227.37217712402344,38.35377883911133,265.3942565917969,46.47435760498047,44.30939483642578,178.97097778320312,38.378211975097656,17.468046188354492,134.02040100097656,21.22565269470215,15.516251564025879,99.46515655517578,28.350000381469727,3.630000114440918,29.54397964477539,43.14549255371094,62.423858642578125,304.38690185546875,44.784420013427734,254.50921630859375,431.2900085449219,293.8094482421875,9.928326606750488,81.91999816894531,78.96400451660156,191.71731567382812,217.68194580078125,125.43871307373047,17.639999389648438,293.47393798828125,173.7125244140625,426.9827575683594,42.02723693847656,42.17537307739258,5.608452320098877,74.9945068359375,151.4518585205078,208.77960205078125,48.932716369628906,7.949999809265137,261.76141357421875,15.684319496154785,498.0,54.651798248291016,50.3824348449707,53.51075744628906,138.92274475097656,247.37486267089844,103.5186996459961,138.5296173095703,60.92799758911133,307.6910705566406,170.9431610107422,39.2400016784668,162.14019775390625,13.350000381469727,25.921344757080078,55.95359802246094,15.760000228881836
